813798	680,680,680,680,680,680,680,680,680,680,680,682,682,682,682,682,682,681,681,682,682,682,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,688,688,688,688,688,688,688,689,689,693,693,693,693,693,693,693,693,695,695,697,697,697,697,697,697,697,698,698,698,698,698,698,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,703,703,703,703,703,703,703,703,703,703,703,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
816986	74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
818340	5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5737,5740,5742,5757,5757,5757,5757,5757,5757,5778,5778,5778,5778,5778,5779,5778,5778,5778,5778,5778,5778,5779,5782,5785,5788,5791,5791,5791,5791,5791,5791,5791,5791,5792,5794,5796,5797,5798,5798,5798,5798,5798,5798,5798,5798,5797,5797,5796,5796,5798,5798,5799,5799,5799,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5801,5801,5801,5802,5805,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5806,5807,5809,5809,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5811,5812,5812,5812,5811,5811,5811,5812,5813,5813,5813,5813,5813,5813,5813,5813,5814,5814,5814,5814,5814,5814,5814,5814,5814,5814,5814,5816,5816,5816,5816,5816,5816,5816,5816,5816,5816,5816,5815,5815,5815,5816,5816,5816,5816,5816,5817,5817,5817,5817,5817,5817,5817,5817,5817,5817,5819,5820,5820,5820,5820,5820,5820,5820,5821,5822,5824,5824,5824,5824,5825,5825,5825,5825,5825,5825,5825,5826,5826,5826,5827,5827,5827,5827,5827,5827,5827,5827,5827,5830,5830,5830,5830,5830,5830,5830,5830,5830,5830,5830,5831,5831,5831,5831
820251	149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148
820394	1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1589,1590,1591,1591,1591,1591,1591,1591,1591,1591,1591,1592,1592,1592,1593,1595,1595,1595,1595,1595,1595,1598,1598,1598,1598,1598,1598,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1602,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1603,1604,1604,1604,1603,1603,1605,1605,1605,1605,1605,1605,1606,1606,1606,1606,1607,1607,1608,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1610,1611,1611,1611,1611,1612,1612,1612,1612,1612,1612,1612,1612,1612,1615,1619,1620,1621,1621,1621,1621,1621,1623,1627,1627,1628,1628,1631,1631,1631,1631,1631,1631,1632,1632,1632,1632,1632,1633,1633,1635,1635,1635,1635,1635,1635,1635,1635,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1637,1638,1639,1639,1639,1639,1641,1641,1641,1641,1642,1642,1642,1642,1642,1642,1642,1643,1643,1643,1647,1647,1647,1647,1647,1649,1649,1649,1653,1653,1653,1654,1654,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658
820694	2998,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,2999,3003,3004,3004,3004,3004,3004,3004,3004,3004,3004,3007,3007,3007,3007,3007,3007,3007,3007,3006,3006,3006,3006,3006,3007,3007,3008,3008,3008,3008,3008,3003,3004,3005,3005,3005,3005,3005,3004,3006,3006,3006,3006,3006,3009,3009,3009,2985,2985,2985,2985,2985,2985,2985,2985,2985,2988,2988,2988,2988,2988,2988,2990,2990,2990,2998,2999,2999,2999,2999,2999,2999,3001,3000,3000,3000,3000,2998,3002,3004,3003,3003,3003,3003,3003,3004,3004,3005,3005,3005,3005,3005,3005,3005,3005,3006,3008,3008,3008,3008,3009,3009,3009,3012,3015,3016,3016,3016,3016,3016,3024,3024,3024,3024,3024,3024,3024,3024,3024,3024,3028,3030,3030,3030,3030,3030,3021,3021,3022,3023,3023,3023,3023,3022,3029,3029,3029,3030,3030,3030,3030,3030,3030,3030,3030,3030,3030,3032,3032,3031,3031,3031,3031,3031,3032,3031,3031,3045,3045,3045,3045,3045,3045,3045,3045,3048,3048,3048,3048,3048,3048,3048,3067,3067,3067,3069,2913,2912,2912,2912,2912,2913,2913,2914,2921,2921,2921,2921,2921,2921,2921,2921,2922,2925,2926,2926,2926,2926,2935,2934,2934,2934,2934,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937,2937
820972	515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,516,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521
821340	418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,419,419,419,419,419,419,419,420,420,420,422,422,422,422,422,422,422,422,422,422,422,422,422,422,423,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,425,425,425,425,425,425,425,425,429,430,430,430,430,430,430,431,431,431,431,431,431,431,431,431,431,432,432,432,432,432,432,432,432,432,432,432,432,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,434,437,437,437,437,437,437,437,438,438,439,439,439,439,440,440,440,440,440,440,440,440,440,440,440,445,445,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,448,448,448,448,448,448,448,448,449,449,449,449,449,449,455,455,455
823162	1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1430,1433,1434,1435,1435,1435,1435,1435,1436,1438,1438,1438,1439,1439,1439,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1441,1440,1441,1444,1445,1445,1446,1447,1446,1446,1446,1448,1448,1450,1450,1450,1450,1450,1450,1450,1450,1450,1452,1453,1454,1455,1456,1457,1457,1457,1457,1457,1458,1458,1463,1464,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1471,1470,1471,1473,1473,1473,1473,1473,1473,1473,1475,1476,1477,1475,1477,1478,1478,1478,1478,1478,1478,1477,1477,1440,1441,1440,1443,1442,1442,1442,1442,1442,1442,1443,1444,1444,1444,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1442,1442,1442,1442,1442,1441,1441,1441,1441,1441,1441,1441,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1442,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1444,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1445,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446,1446
823806	308,308,308,308,308,308,308,308,308,308,308,308,308,308,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,310,310,310,310,310,310,310,310,310,310,310,310,311,311,312,312,313,314,314,314,314,314,314,314,314,314,314,314,314,314,314,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,315,316,316,316,316,316,316,316,317,317,317,317,317,316,316,317,317,317,317,317,317,317,317,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,317,317,317,317,317,317,317,317,317,317,317,318,320,319,319,319,319,319,322,322,322,322,322,322,322,322,322
849591	235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,237,237,237,237,237,237,237,237,237,237,238,238,238,238,238,238,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,240,240,240,240,240,240,240,240,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
859571	468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,467,468,469,469,469,469,469,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,471,471,471,471,471,471,471,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,473,473,473,473,473,473,473,473,473,473,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,471,471,471,471,472,473,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,475,475,475,476,476,476,476,476,476,476,476,476,476,476,476,476
864371	2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2254,2256,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2261,2262,2262,2243,2243,2243,2243,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2244,2247,2247,2249,2251,2257,2257,2257,2257,2257,2259,2260,2260,2260,2277,2302,2302,2302,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2303,2304,2304,2304,2304,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2305,2306,2306,2306,2306,2308,2308,2308,2308,2309,2309,2309,2309,2309,2309,2309,2308,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,2309,2311,2312,2312,2312,2316,2317,2317,2317,2317,2317,2320,2320,2324,2324,2324,2324,2324,2324,2324,2323,2323,2323,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2325,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2326,2327,2327,2327,2327
913721	85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,85,85,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,86,86,85,85,85,85,85,85,85,85,85,85,87,87,87,88,87,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,89,89,89,89,89,88,88,88,88,88,89,88,88,88,88,89,89,88,88,88,88,88,88,89,88,88,88,88,88,88,88,89,88,88,88,89,89,89,89,89,89,88,88,89
930581	902,902,902,902,902,902,902,902,903,903,903,903,903,903,903,903,903,903,903,903,902,902,902,902,902,902,902,903,903,903,904,904,904,904,905,906,906,906,906,906,906,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,907,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,906,907,907,907,907,907,907,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,909,910,911,911,911,911,911,911,911,911,912,912,912,912,912,912,912,912,912,912,912,912,912,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,913,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914,914
934071	1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1628,1629,1629,1629,1629,1629,1629,1629,1629,1629,1631,1631,1631,1631,1631,1632,1632,1632,1632,1632,1632,1633,1633,1636,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1638,1639,1639,1639,1645,1646,1646,1646,1647,1648,1649,1649,1651,1652,1652,1652,1652,1652,1652,1664,1664,1664,1664,1664,1671,1675,1675,1675,1675,1676,1676,1676,1676,1676,1677,1680,1681,1682,1682,1682,1682,1682,1682,1680,1681,1682,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1690,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1703,1706,1706,1706,1706,1706,1706,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1707,1709,1712,1712,1713,1713,1714,1715,1715,1715,1715,1715,1715,1715,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1716,1717,1720,1720,1720,1721
978381	237,237,237,237,237,237,237,237,237,237,237,237,237,238,238,238,238,238,238,238,238,239,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242
987901	1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1880,1880,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1882,1882,1882,1882,1882,1882,1882,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1882,1882,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1882,1882,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1881,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1882,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883,1883
988491	2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2613,2613,2613,2613,2613,2613,2613,2613,2613,2614,2614,2614,2615,2614,2614,2614,2614,2614,2614,2614,2614,2614,2615,2615,2615,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2620,2621,2622,2623,2623,2623,2623,2623,2623,2623,2623,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2629,2629,2630,2631,2633,2635,2635,2635,2635,2635,2639,2639,2639,2640,2640,2640,2640,2640,2640,2640,2640,2642,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2645,2645,2645,2646,2646,2646,2646,2646,2646,2646,2646,2646,2648,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2650,2650,2650,2650,2650,2652,2654,2655,2655,2655,2655,2655,2655,2655,2655,2655,2656,2661,2661,2661,2661,2661,2661,2661,2662,2668,2668,2668,2668,2668,2668,2668,2668,2668,2670,2670,2670,2670,2674,2674,2679,2679,2679,2679,2679,2679,2679,2679,2679,2680,2681,2682,2682,2683,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2684
1016461	321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,320,320,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,318,318,318,318,318,318,318,319,319,319,319,319,320,320,321,321,321,321,321,321,321,322,323,323,323,323,323,323,323,323,323,323,323,323,323,323,324,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,323,324,324,324,324,324,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,324,324,323,323,323,323,323,323,323,323,323,324,324,324,324,324,324,324,324,325,325,325,325,325,325,325,327,328,328,328,328,328,328,328,328,328,328,328,328,317,320,320,320,320,320,319,319,319,319,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320
1028821	713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,714,714,714,714,714,714,714,714,714,710,710,710,710,710,710,710,710,710,710,710,711,711,712,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,715,715,715,715,715,715,715,715,715,715,715,715,715,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
1035761	622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,623,623,623,623,624,625,626,626,626,626,626,626,626,626,626,626,626,628,628,628,628,628,628,628,628,629,628,628,628,628,628,628,628,628,628,628,628,628,627,627,627,627,627,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,631,631,631,631,631,631,631,631,631,632,632,632,632,632,632,632,633,633,633,633,634,634,634,634,634,634,634,634,634,634,634,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,637,639,639,639,639,639,639,639,639,639,639,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,640,641,640,640,640,640,640,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,642,643,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,645,645,646,646,646,646,646
1039441	741,741,741,741,741,741,741,742,742,742,742,742,742,696,673,673,673,673,673,673,673,674,674,674,674,674,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,675,675,675,676,676,676,676,676,676,676,676,676,676,676,676,675,675,676,676,658,658,658,658,658,658,659,660,661,661,661,661,661,661,661,661,663,663,662,663,663,663,663,663,663,663,663,656,635,616,603,606,607,607,607,607,607,607,607,607,608,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,613,613,613,613,613,613,613,613,613,613,613,612,613,613,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,615,615,615,615,615,615,615,615,616,616,616,616,616,616,616,616,616,616,617,617,617,617,617,617,617,617,617,617,617,618,619,625,625,625,626,626,626,626,626,626,627,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,629,630,630,630,631,632
1053341	570,570,570,570,570,570,570,570,570,570,570,570,570,570,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,570,570,570,570,570,570,570,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,568,568,569,572,572,572,572,572,572,575,575,576,576,576,576,576,576,576,576,576,576,576,576,577,577,577,577,577,577,577,577,577,577,577,578,578,578,578,578,578,578,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,580,580,580,580,580,580,580,580,580,583,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,587,587,587,587,587,588,588,588,588,588,588,591,591,591,591,591,591,591,591,592,592,592,592,592,595,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596
1069651	80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,82,82,82,82,82,82,82,82,82,82,82,82,82,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
